element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
Er,-1.293450203116523,0.585142225392,-0.35545641595962074,0.7886060708635136,-0.5784037412456482,0.25688512647195305,0.6947940949515227,1.0816115524036896,-0.5966424467863685,-0.13790871056474618,0.4231921668923483,0.3706667294066306,-0.08730988283619517,0.4691145856318403,-0.08242326983778679,-0.20670250758229164,0.7761984774030254,-0.4148032834251239,0.6753877768819002,0.464998392312641,0.9574544094808852,-0.5245822927514309,0.3314582948093245,-0.06323197678983622,-0.5427838429993879,-0.20876858474206653,0.42926880177047855,-0.8530730629109133,-1.6383421353597172,0.890417844770577,1.2764940084791538,0.3822927670919116,1.8024340041082985,3.2717377403037253,0.49490703236607225,-0.9521843244762066,-1.3285492780368064,1.0731649133666525,1.5129245877896198,2.497111956897578
Tm,-1.214029990237005,0.1271598532775491,-1.0216976070448218,0.8210101419904104,-0.5302297754619286,0.12092622228257345,0.02352552931657017,1.4135986913091552,-0.07528742725864186,-0.0207989187884577,0.8446398872184582,-1.8041398505394346,0.10214065991718037,-1.726826100819814,-1.12074085022404,-1.7091012567806039,-0.7220546569348035,-0.697180667582183,1.1765282848438048,0.6242620704738258,0.3487399449592423,-0.9541880404067261,-0.08223464032657797,0.17300637160555968,1.374084890005008,0.03232816427897064,0.11936577435453914,-0.8210672279471689,0.5636317736085081,-0.9290226501883894,0.2786692693186363,0.2113529688627941,0.11991911561695032,0.5767616570854256,-1.498242689059512,0.25429059388227165,-1.2957750870673561,0.33803837978551377,0.20358622809165075,-1.1933850092400935
Yb,-1.0735052116559753,0.9377629530659574,-0.10641628589983637,0.18936879920847213,-0.06919663285316348,0.49192221996386026,0.07034536448939284,1.4063215880944615,0.023700486990138266,0.7369230154164608,0.9261730109582369,0.698445031886141,0.42791590110531147,0.8593429798569262,-1.1850211749248118,-1.4781785685804376,0.30190471728757673,-1.4384509864680404,-2.0196559321371135,-2.229615254738445,-1.0880984805209666,-0.23442108833396658,-0.26250825509699094,0.3429150289662308,-0.5438449475379389,1.0010806682890536,-0.1815572488557173,-0.7256688861442421,0.5729667949846806,1.3564769255231108,-2.1264924283678535,-0.8479865151313898,-0.22889850391787558,-0.8301428360755956,-0.7106093886853659,0.07173230232451441,0.588564379743135,0.6896780588781612,-0.6208924862581023,1.2739959421279448
Lu,-1.1067143933468337,-0.016574612954219047,-0.5067668641760568,0.1927382128133284,0.17705158137983476,0.5889415187419355,-1.0848620998850376,1.325340735606246,0.8148196722083832,-0.8412610840406939,0.4635020066497472,-0.03531676695067451,1.7167984332325754,-0.6582217500450583,-0.34029318090501337,1.2878172727537864,-2.1096249730523686,3.0460998189524915,0.4640356584587655,-0.3861546320400706,-2.167816314616978,0.9487264983013212,-0.0935739687425328,0.3625987814564626,-0.2224955891482871,0.13911710325367813,-0.4665075871769708,0.9866785314140886,-1.3147501140811162,-0.23452614852776563,-0.2049436199271598,-0.7451573459619144,0.3113217529268517,0.9185064089779629,0.2198913584984479,-0.7742546362627365,0.5210475526283752,-0.8112459793056778,0.8879197698115315,0.05719137194192155
Hf,-0.7539241071589694,-0.8114539315011033,-0.3188843968729936,0.992543108339499,-0.3828540030477998,0.5597788840669261,-1.2400513278171414,-0.7037573712896696,0.7991800355105277,0.3294194730990243,1.6409222657995042,0.7433809708947426,0.6325628421296112,1.1421912010416015,-1.4800796475565339,1.2522925595948908,1.551996191713097,0.023243796504209855,1.2182140879532493,-0.1449108703253279,0.5928396109605641,1.3093451106477638,0.26865589865132405,-0.5660239718945324,-0.13324970439346318,0.42622218996628697,0.07360303039461322,-0.2633134626195119,1.5182084289857778,-0.6614306625380205,-1.1548639231054434,-0.864424440054086,1.2402852815911156,-0.6753373227823405,0.11096320249008941,1.074367463032335,0.8545217725742174,-0.6396830232442322,-0.8697125968577671,-1.4168110849192754
Ta,-0.6508935355954606,-0.917362478077446,0.09391857928558645,0.8590880945131909,-0.31639702965647315,-0.062438436433261024,-0.9447671962619498,-0.8604400471932095,0.41682060093497036,-0.0787279210504844,1.2224250517727395,2.016488368013612,1.640365479354834,-0.06155175016738217,-0.16538657539358897,0.6728687505981688,0.5089529624412166,-0.8348744467536662,0.16028349968565345,-1.6474164875085164,1.4178432355483224,0.9123448962278469,-0.01755609856502405,1.7045143537437657,0.8530313268456505,0.2564991473225465,0.45656126600733815,-0.5964200922242388,-1.345676447834984,0.8622070554353318,0.45555442856952433,1.2186174011746889,-2.385457738603304,-0.3096326558002199,0.7270978056371209,-1.411662341054516,-2.029434397314782,2.2404012124473702,-0.10811710944259934,0.9043821547599163
W,-0.4165059432547509,-1.2528042669550052,0.038992109449152684,-0.049145683599153715,-0.6001271402646234,0.33144249672964,-1.0917041827011889,0.15749366605131462,-0.29932492073434325,-2.3125878663254826,-1.0968281247373761,0.11496992495235021,-1.3364466658663967,-0.40785676818969724,-1.5139203277246422,0.591657301586281,0.5737491226372446,-0.6269052431888278,-0.5902629793700365,0.2748420261104051,0.7117983212138914,-0.567516051124679,-0.035196546135479324,0.8336529708756124,-0.018473295985549767,0.41341319775508134,-0.6985312838296321,0.23171187785418648,-0.6972967824640156,0.16524389148431864,0.6977598936758999,-0.27244725345867665,0.40498293354564646,0.4861881625304426,1.8631535880998917,-0.321637363675311,1.8028541058325747,1.155764196676183,0.21911477518438824,-0.21471303033514316
Re,-0.29289813471025833,-1.4156008760267864,-0.12507329066126463,-0.2964304821843171,-0.24995472973808058,0.053730058238453185,-0.6618014988023391,0.5204940779608713,0.5660304332057392,-1.948359727870649,1.3984344329924099,1.948341513900992,-1.4933204392757276,0.4797580009222151,-0.20414062823182424,0.22683795565325246,-0.7964840157446622,-0.045585759488577085,-1.2320029388019038,-1.0388990950139845,-0.27804660993582025,-0.8637038365415733,-0.7277323735151119,0.1648411701671505,-1.1402810991827845,-0.07650630087116123,-1.3853376923754046,0.007579790557524074,-0.10680321881293128,-0.11292609879450893,-1.056733051239484,0.5189995811804787,0.4957732620694165,-0.9917197693138016,-1.3921034463325772,2.3952200013135454,-0.5076743941096018,-0.36256669231350186,-0.6104668854519697,1.472652439257496
Os,0.04557262901048486,-1.3418173333043855,0.8206880132172363,-0.3307536978800182,-0.6795747012196279,-1.691909605772793,-0.9173807885839905,0.993979204122882,0.19500804498207602,-0.07531272278569784,0.2847178961850522,0.19381871743104345,0.5696605482464562,0.6084578241272325,-0.9819805023120556,-0.866588595375621,0.3113496691154479,0.47319333997044366,0.41969394987721304,1.3609717478682466,-0.6276072933219765,-1.9566671544455256,0.8906288674456906,1.0743742689821578,0.059695682142518594,0.5253576519934489,2.4763652998039483,0.7684981114853581,1.5377499121451466,-0.2995231917673841,-1.4168991566737215,1.6108071825674366,-0.7064935558906033,0.7645985933730916,0.326301592434309,-0.18787456405891415,0.5976391439185349,0.30037864282597754,-0.14176203508560647,-0.05502630396621052
Ir,0.022825181418092425,-1.2670362415387597,0.9391310432616555,-0.4795665698351844,-0.3661492282982958,-1.4162212811777724,-0.7382167843104352,1.5305350068203831,-0.029122273946249187,0.37544959172862824,0.27122474097707505,-0.2531063306654518,0.13489307013283847,0.18711770832661923,0.11205000224798176,-0.7526008049101319,0.7001928814942074,1.2452997504727654,0.45101458782082265,0.2714306103722409,-0.2592138497029314,-0.36508692115641717,-1.6829443306349712,1.4801941096287394,0.9403699757270889,-1.660270996141093,-1.5592034428585848,-2.9809812402436515,0.4552618657198263,-0.9087514690556392,0.49170455148572256,-0.3112506991708071,1.8640755614369282,-1.4131229641024197,0.9609639298184822,-0.2731429544848903,0.6759824809371431,0.22955978036873334,-0.8404131333881092,0.8683766700353164
Pt,0.2096988075642505,-1.15560405276779,1.4045612019318314,-0.5132521274736419,-0.8951599150972585,-1.0141246903973036,-0.8365192883127209,1.6256291725349004,0.503306491877756,-0.03200559827476953,-0.32073033775353404,0.4345347065164005,0.5737551657351548,-0.10053990621862646,0.022976616646821525,0.061142979986313926,0.4584074939779474,1.3178651789472997,-0.06717134821120908,-0.9743451623280044,1.9219274804754138,0.4054503156043711,-2.027454211956338,-1.279167886148153,-0.9064550438344993,1.6780339308690262,2.2220291394883955,0.8135459937211126,-0.7403623533665074,0.5482354877839065,1.596815357419218,-1.133614900219607,0.15022802069996297,-1.7728953962466096,-0.5233396261949025,-0.4923627680741707,0.5204204933489002,0.35950986760810655,0.3842691905834829,0.5188874389150306
Au,0.5509301102647268,-0.3995634713331326,1.8551538353492456,-1.007988968809391,-0.9159217843803121,-0.36821893146791673,-0.8044771009945272,2.3543543997795116,0.3977594285067714,-0.23216386364609534,0.11498976101434374,0.5030125414068468,-0.3872361288854873,-1.0091972312000457,-0.3326952092473364,1.2494237855939203,0.8268477417541511,-0.47818828430848065,0.11843164626758607,-1.265204126409981,1.3998308655485976,1.2556337361346543,2.98028848391927,-1.104442709000039,0.314135770577576,-1.8891026456105482,0.1845780833348409,0.26312236752907375,-0.202686572161288,-1.138706925699806,-1.6645522672264328,1.458695400621066,0.19169307614556927,0.9835840331044844,0.7989099922409043,0.3998561947414929,-1.2615790747461095,-0.993468835696514,0.4047801529690594,-1.244108140140509
Hg,0.5861293615480627,-0.12313928152387567,1.206744481455091,-1.0015121108716258,0.19791054332171326,1.8817045138690354,-0.11959232827371029,1.8912756759321505,0.473785399543625,-1.6943919472051645,1.04136470992846,-0.29763324548918774,1.1508581595360452,-2.2166963800163195,-1.0716347998932498,-0.62851178351426,-0.9903081703719221,-1.2219203441234059,1.6470038341071984,1.010609028921997,-2.039226222514541,-0.5966537262599961,-0.30459717160959077,-0.8963605376769844,-1.01231944731325,1.0078737101296575,-0.8745431632478481,1.0175762192501392,-0.23151186313316194,1.1624361979207087,1.8379146046969836,-0.11952913207219608,-0.7105931982113676,-1.0898756316605398,0.806576389893312,0.2880872205474532,-0.11114716724672852,0.6983666919491157,-0.7997050096679671,0.040976727823919375
Tl,0.10671901855564514,0.19003473141089824,0.6180780044372598,0.8533509505700356,1.7031272633323802,1.4403681173577638,-0.834145010207406,0.9505728653900357,0.656547992990297,-2.2422786642320323,-0.26883475356049386,-2.283141652277044,0.5584211220317693,0.23844630446961068,0.7249432309321862,-0.13887799839897635,0.40714163773210443,0.3157796449781456,-0.31744771778726094,-0.7360783503569679,0.8968204490758309,0.027466837944286886,0.07115944264812106,-0.36036850677706295,1.0084565038327158,-0.22545939314766839,0.9126161916630312,-1.1661294615422857,1.556561283313255,0.05530257442386484,0.751511467671864,1.045697460145276,-0.5308330794490785,-0.019472078408218598,-0.20864873922655022,-0.028515606086066087,0.18696226041146513,-1.0209916773253964,0.05073809683243752,0.5392993997817409
Pb,-0.00045393750448558483,0.050352790533668215,1.2507523257300328,1.2482885994953137,0.980540730282422,0.8773179793276691,-0.2859427042848656,-1.0352751175375277,-0.9422637035046939,-1.1500822991303392,1.1559571978274792,-1.0282655162026142,-0.8222244361799189,0.9547267202420937,-0.9097230211325442,1.8136570709198492,1.0201122414842403,0.7210950684976226,-0.032594881402465734,0.29086931405822747,0.05876730403370031,-0.3033791905535071,-0.6470425776060252,-1.1601345145145272,-1.600852553907257,-1.0601498615760867,-0.24012134044815628,1.4816130137323376,0.8135519897513451,-0.3933374176896098,-1.0062215077619017,-0.47694465029983024,-0.4964221765683447,-0.19598054532023335,1.23926543489707,-1.2757551516614536,-2.134639708595157,0.9894646936038042,-0.8154156912324337,0.4075926767561308
Bi,0.2070948179527181,-0.0564650479645308,1.6074177714169928,1.4001094193624457,0.5268429804958669,0.8915428421507512,0.007654014183446212,-0.8165126296227808,-1.6510470244588589,-1.6872823274589621,0.5444103406448132,0.2173217802005024,1.6225395784490622,0.8250014486480982,0.05468046877345976,1.3368724006032158,-0.03185299356181816,-0.9134035076063367,0.03232583409095276,0.23269664802773157,0.20894743928437998,-0.6388864066008179,0.45449729809695794,1.485626798776133,0.3414972912702803,0.5277162305635965,-1.4778689264969949,0.17008847246426523,0.7533843477316411,-0.11039903170818274,0.8397320296848071,-1.0196199949978821,0.5077586883197084,0.5476598910628376,-1.0684574713959774,0.9656481175708371,0.9055926772747984,-0.8073797635455918,1.2138191700511516,-1.9085349746651479
Po,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
At,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ac,-1.1741432184151745,1.0204435339905467,0.4487854846764526,-0.03744366128485671,0.07435793927531295,-1.152221012576245,0.0056332881206394405,-1.2240282519060148,-0.9830372801791492,0.06749115856790874,-1.0331310975301613,0.27030753381870953,-0.37167327678396006,0.0507104109899268,-0.6154642689512333,1.3220243103619804,-1.0494013375128772,0.38000722642849594,-0.8188184167647713,1.2283265492309314,-0.37905791625395957,0.06427887293941931,0.5826428000589917,-1.980083970486655,0.28089268091233266,2.4899707720084425,-2.6315622690143647,-0.481249109927725,-0.7994350062185296,0.2500447429905788,0.08933556991777725,1.6789030970439058,0.908328637432327,-0.6544328748826184,-1.7015990275842139,-2.1521133569337567,-0.022877738262876455,-1.1711655696697036,-0.5005690789802262,1.3494747320135743
Th,-1.2284842007212669,0.47139152871282225,0.020905164767594363,0.841770678110979,-0.2244207180839438,-0.49707765110260943,1.17534804694845,0.5533912257285388,-0.5628494853593096,1.1727222706112106,-0.6841762447533718,0.15895885938484447,-0.7800279011778258,-0.31017133858253065,0.7715797873510015,-0.03507674358730275,0.2408369069711612,-0.7337456965312847,0.09986837156779389,0.03414278227574629,0.6597331616336081,-0.3703679338457145,1.6275983663307285,-1.7357165244842112,-0.03833310171717393,1.4191798207066293,-1.4552201018844477,-0.4026138059204275,1.400070949299139,-0.12006289769145942,1.558782823588938,-1.0351873624999974,-0.7595795631353768,-0.37538141924265417,4.045034353054392,-0.34801563175049366,0.769375227809058,1.2503222917790549,-0.40142391185693227,-0.6322708598475313
Pa,-1.1569316810879924,0.24001087049829634,-0.47327417629896146,0.7816941292173732,-0.703374673380523,-2.0901811874546707,0.48752882727004393,-1.1801561951581263,1.830219895027635,-0.36205495829890383,-1.0250420777511646,-0.8617341819905471,0.3679560626157799,-1.116073838894295,0.8111944695942319,-0.03501792504271055,-0.5451803121905903,0.12463184014995798,0.6346556546427325,-0.643850086273871,-0.05643953760159922,0.09217969198305027,0.07128899799721247,-0.2061348520737241,-1.4059758101035174,-0.10448876879241603,-0.9453346010533673,-0.1182163745458277,-0.9377866005760069,-0.3976934119944148,-1.2242892479241456,0.5195954447170597,-2.065691865260594,2.0109042493307188,-0.9796531059979092,0.12598606237958632,2.0095824896720105,0.5217344044134326,-1.3623322537574378,1.4614250368936252
U,-1.2825157849660531,-0.10244013354770004,-0.424657373149478,0.32767106568721216,0.9770324427642104,-0.1787173363956009,0.9622408256941329,0.9805176277066329,-0.535095270039967,0.22915182209647308,-1.422777045930715,-0.6375412478443037,-1.1316239693838173,-0.41728389147240563,-0.29153552253102855,0.1809400033181951,-1.393154168510933,-3.024564597012022,0.2145575872663649,-0.8521419912963003,-0.3134649917865168,1.1282651474897736,-0.47907630019868064,-0.17860260117858434,-1.006845302719803,1.743814379012554,0.43015750794572,-0.5430662556813556,0.10822461064005881,-0.1611627666022871,-1.6021030938696126,0.506637801044949,0.4140221396620341,-1.11182474011708,0.7374391301765196,-0.5220825135684743,-0.39636168007607353,-0.1510350820388983,-0.5059265769931137,-1.3142023986606426
Np,-1.029107667820328,0.7803408605806219,-0.3518122064525933,1.072517791489408,-1.0933172771774649,-0.6807666996912736,1.2861063844091012,0.1535933973901943,-0.3673376819696785,0.8544690973227931,-1.4605660310577762,0.06714936577247402,-0.8153928573258038,-0.35012422371416785,0.7225806786493447,0.6904878194776778,0.34104139789281634,-0.2965601006608113,0.5002903533400009,0.12755626220384325,-0.3037662966667358,-0.09101603606118736,-0.21095267234307874,0.35289486808562087,0.16902992595001892,0.7249175890717949,0.30764857599353235,-0.4979631935608421,0.6587509367299089,0.8772745048520805,-1.1289344441849931,-0.8665611623612751,-0.034548839613002674,0.2898574253725044,-0.5002818835443177,-0.7969520704459357,-3.300107028296253,0.6012580767987983,0.2552285631213229,-0.5965819181115644
Pu,-1.19570881658168,0.47528717278072397,-1.0774701004073184,0.8683616343765415,-1.326721784199011,-0.6458801872743625,0.8317637994936035,0.5565457962196045,-0.13180715098461368,1.1532627757997684,-1.218935274964226,-0.3801273687964397,-0.5406696100952374,-0.2704499433425754,0.2976260813212542,0.28258246280717964,0.34913957041250004,-0.9941875555271017,-0.4716144307859948,-0.4837610527582064,-0.4643159512833558,-0.20936242239275624,-1.5278035569198378,0.08391532512260448,0.7402107380521622,0.9646694378503671,0.12113187641014905,0.4883064198449459,-0.6762544446575035,-0.9055570500062348,-0.9328247807823822,-0.6746440557343719,2.0352836012443642,-1.5653120269692473,-0.23842833994574902,1.0394347117386087,0.5008995033810195,-0.823468751352656,2.0483850646650192,-0.6799359674479152
Am,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Es,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Md,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
